full_nm	brand_nm	keyword	store_nm	addr	poiid	lon_x	lat_y	tel_no	fax_no	is_dining	is_parking	is_lavatory	is_atm	is_7wifi	is_ice	is_hot_dog	is_health_stations	is_ice_cream	is_open_store	is_fruit	is_city_cafe	is_union_pay	is_organic	is_corn	is_makeup	is_muji	is_mister_donuts	is_star_bucks	is_ibon	is_tea	is_sweet_potato	special_store_kind	store_url	data_time
統一超商撫順	統一超商	7-11	撫順	台北市中山區中山北路三段23-6號	958107              	121.52249599999999	25.064859	(02)25978663        	(02)25975293        	N	N	N	Y	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商樟福	統一超商	7-11	樟福	新北市汐止區樟樹一路256號258號1樓	153342              	121.64259899999999	25.067311	(02)26434449        	(02)26918853        	Y	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商模範	統一超商	7-11	模範	台中市西區模範街34巷1號	912732              	120.666726	24.149127999999997	(04)23024571        	(04)23022580        	Y	N	Y	Y	Y	Y	N	N	N	N	Y	Y	N	Y	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商樂天	統一超商	7-11	樂天	南投縣南投市南陽路476號	163501              	120.68126099999999	23.912152	(049)2247448        	(049)2243839        	Y	N	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商樂民	統一超商	7-11	樂民	高雄市楠梓區加昌里壽民路58號	117911              	120.295929	22.721452	(07)3634607         	(07)3639094         	Y	N	N	Y	Y	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商樂合	統一超商	7-11	樂合	花蓮縣玉里鎮樂合里新民路13-1號	174305              	121.335257	23.322421	(03)8980204         	(03)8885490         	Y	Y	Y	Y	Y	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商樂安	統一超商	7-11	樂安	台北市大安區樂業街71號73號	965079              	121.550849	25.02197	(02)87325204        	(02)87321014        	Y	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商樂利	統一超商	7-11	樂利	台北市大安區樂利路76號78號1樓	141981              	121.55183439244699	25.025776861565	(02)27332646        	(02)23775703        	Y	N	Y	Y	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商樂和	統一超商	7-11	樂和	台北市大安區樂利路29號29-1號	170691              	121.551507	25.02742	(02)87323391        	(02)87323390        	Y	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商樂東	統一超商	7-11	樂東	台中市東區東英路331號	110172              	120.704994813233	24.1374637640522	(04)22139547        	(04)22139874        	Y	N	Y	Y	Y	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商樂高	統一超商	7-11	樂高	桃園市龜山區文化七路85號1樓	122647              	121.36378925779398	25.0517959549085	(03)3184670         	(03)3184723         	Y	N	N	Y	Y	Y	N	N	N	N	Y	Y	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商樂得	統一超商	7-11	樂得	台北市松山區復興北路35號	906209              	121.54419299999999	25.050145999999998	(02)27401886        	(02)27402897        	Y	N	Y	Y	Y	N	N	N	N	N	N	Y	N	N	N	N	N	Y	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商樂湖	統一超商	7-11	樂湖	台北市內湖區東湖路120號1樓	166614              	121.61620099999999	25.068161	(02)26306567        	(02)26316522        	Y	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商樂善	統一超商	7-11	樂善	桃園市龜山區文明路131號1樓	138664              	121.381022	25.052853	(03)3185542         	(03)3184762         	Y	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商樂華	統一超商	7-11	樂華	新北市永和區永和路一段143之1號145號1至2樓	166795              	121.51403699999999	25.008992	(02)29252723        	(02)89219430        	Y	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商樂陽	統一超商	7-11	樂陽	台北市內湖區陽光街349號1樓	166474              	121.57831841337	25.0733530272618	(02)26597352        	(02)26574121        	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商樂隆	統一超商	7-11	樂隆	台北市大安區敦化南路二段331巷14號	121275              	121.54960939072899	25.0226878508142	(02)87321701        	(02)87328330        	Y	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商樂業	統一超商	7-11	樂業	台中市東區樂業路259號	872957              	120.699975	24.139015	(04)22134683        	(04)22134978        	Y	N	N	Y	Y	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商樂群	統一超商	7-11	樂群	台中市西區林森路80號及樂群街81號	875358              	120.67102899999999	24.137546999999998	(04)23714557        	(04)23710428        	Y	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商樂福	統一超商	7-11	樂福	新北市板橋區中山路二段304號306號1樓	131490              	121.479919	25.018850999999998	(02)29633922        	(02)29556448        	Y	N	N	Y	Y	N	N	N	Y	N	N	Y	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商樂購	統一超商	7-11	樂購	桃園市蘆竹區五福一路41號1樓	151025              	121.295293	25.057354	(03)2224621         	(03)2224791         	Y	N	N	Y	Y	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商樂豐	統一超商	7-11	樂豐	台南市南區新都路460號	132253              	120.193285516131	22.9674036734754	(06)2630401         	(06)2642928         	Y	N	Y	Y	Y	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商樂鑫	統一超商	7-11	樂鑫	新北市中和區新生街146號	166120              	121.483532	25.000729	(02)22214293        	(02)22214268        	Y	N	N	Y	Y	Y	N	N	N	N	Y	N	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商歐士盟	統一超商	7-11	歐士盟	高雄市楠梓區右昌街619號	900197              	120.284988	22.718151	(07)3644743         	(07)3655456         	Y	N	N	Y	Y	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商歐洲	統一超商	7-11	歐洲	新北市三峽區三樹路199號	158336              	121.37871799999999	24.941874	(02)26719429        	(02)86714782        	Y	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商歐風	統一超商	7-11	歐風	台中市西屯區惠民路199號	158808              	120.64060776424098	24.1651388594765	(04)22514455        	(04)22510119        	Y	N	Y	Y	Y	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商澄合	統一超商	7-11	澄合	高雄市仁武區仁光路165號1樓	141637              	120.35070599999999	22.683132	(07)3747531         	(07)3741849         	Y	N	Y	Y	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商澄和	統一超商	7-11	澄和	桃園市桃園區大業路一段277號1加2樓	162922              	121.315340222397	25.009058806118098	(03)3174729         	(03)3171427         	Y	N	Y	Y	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商澄清湖	統一超商	7-11	澄清湖	高雄市鳥松區大華里本館路1號	146838              	120.346809	22.647536	(07)3811092         	(07)3810902         	Y	Y	Y	Y	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商潭北	統一超商	7-11	潭北	台中市潭子區仁愛路三段11號13號15號	131021              	120.707893	24.215538	(04)25360956        	(04)25388179        	Y	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商潭安	統一超商	7-11	潭安	新北市永和區中正路167號	163992              	121.516511	24.998566	(02)29476442        	(02)29425793        	Y	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商潭秀	統一超商	7-11	潭秀	台中市潭子區雅潭路一段167號1樓	164294              	120.700875	24.216058	(04)25354453        	(04)25354583        	Y	N	Y	Y	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商潭欣	統一超商	7-11	潭欣	台中市潭子區光陽路142號	135193              	120.710849	24.213193	(04)25394615        	(04)25393589        	Y	N	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商潭春	統一超商	7-11	潭春	台中市潭子區東寶里大豐路二段1號1樓	970808              	120.69116199999999	24.216127	(04)25342320        	(04)25354677        	Y	N	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商潭勝	統一超商	7-11	潭勝	台中市潭子區勝利路101號103號	131032              	120.701066	24.208947	(04)25344613        	(04)25354676        	Y	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商潭富	統一超商	7-11	潭富	台中市潭子區中山路二段585之1號	164869              	120.705725	24.218308	(04)25346731        	(04)25347655        	Y	N	Y	Y	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商潭陽	統一超商	7-11	潭陽	台中市潭子區圓通南路2號1樓	130408              	120.709857	24.206488999999998	(04)25361043        	(04)25360598        	Y	N	Y	Y	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	Y	N	Y		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商潭榮	統一超商	7-11	潭榮	台中市潭子區榮興街19號1樓21巷1號21巷3號1樓	120582              	120.70164199999999	24.187772	(04)25351431        	(04)25353942        	Y	N	Y	Y	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商潭墘	統一超商	7-11	潭墘	屏東縣屏東市勝利路224號	864587              	120.47795099999999	22.679007	(08)7662392         	(08)7324434         	Y	N	N	Y	Y	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商潭德	統一超商	7-11	潭德	台中市潭子區崇德路五段489號	942087              	120.689978	24.225095	(04)25343039        	(04)25340486        	Y	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商潭慶	統一超商	7-11	潭慶	台中市潭子區大豐路三段123號	941464              	120.691645	24.223515	(04)25352600        	(04)25352150        	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	Y	Y	Y		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商潭興	統一超商	7-11	潭興	台中市潭子區豐興路1段593號595號	954220              	120.72247	24.203827999999998	(04)25392368        	(04)25391026        	Y	N	Y	Y	Y	Y	N	N	Y	N	N	N	N	N	N	N	Y	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商潭豐	統一超商	7-11	潭豐	台中市潭子區崇德路4段250之1號	952246              	120.68692899999999	24.210435999999998	(04)25355870        	(04)25352775        	Y	Y	Y	Y	Y	N	N	N	Y	N	N	Y	N	N	N	N	N	N	N	Y	Y	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商潭寶	統一超商	7-11	潭寶	台中市潭子區潭興路三段51號	944245              	120.703426	24.211472	(04)25357382        	(04)25350663        	Y	N	N	Y	Y	N	N	N	Y	N	N	N	N	N	N	N	Y	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商潮昇	統一超商	7-11	潮昇	屏東縣潮州鎮三和里延平路189號1樓	991517              	120.540146738635	22.5561322458406	(08)7893323         	(08)7803616         	Y	N	N	Y	Y	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商潮欣	統一超商	7-11	潮欣	高雄市大寮區潮寮里華中南路275號	158495              	120.428868	22.562746999999998	(07)7884765         	(07)7888084         	Y	Y	Y	Y	Y	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商潮洋	統一超商	7-11	潮洋	台中市西屯區市政路596號	960487              	120.63387999999999	24.161666	(04)22541499        	(04)22544998        	Y	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商潮維	統一超商	7-11	潮維	屏東縣潮州鎮四維路168號之4	174442              	120.54718299999999	22.554306	(08)7862741         	(08)7893524         	Y	N	N	Y	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商澎文	統一超商	7-11	澎文	澎湖縣馬公市東文里文山路282號	153892              	119.582625	23.559414	(06)9211440         	(06)9212623         	Y	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商澎技	統一超商	7-11	澎技	澎湖縣馬公市朝陽里三多路45號	941202              	119.579184	23.574211	(06)9264367         	(06)9269572         	Y	N	N	N	Y	N	N	N	Y	N	N	Y	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商澎衛	統一超商	7-11	澎衛	澎湖縣馬公市西衛里光復路408號	142869              	119.579419	23.579577	(069)264241         	(069)267262         	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商澎興	統一超商	7-11	澎興	澎湖縣馬公市興仁里雙掛頭1之2號	166740              	119.610833	23.552232999999998	(06)9218960         	(06)9217508         	Y	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商澎灣	統一超商	7-11	澎灣	澎湖縣馬公市中華路56號	880590              	119.571539	23.570171	(06)9275472         	(06)9268275         	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商潤安	統一超商	7-11	潤安	新北市汐止區龍安路32號	891006              	121.655126	25.063917999999997	(02)26485573        	(02)26475344        	Y	N	N	Y	Y	N	N	N	Y	N	Y	N	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商潤昌	統一超商	7-11	潤昌	宜蘭縣羅東鎮中山路四段197號199號	993476              	121.75932852871898	24.6733506268242	(03)9617046         	(03)9612872         	Y	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商潤泰	統一超商	7-11	潤泰	台北市中山區八德路二段314號	996534              	121.542807	25.047182	(02)27765865        	(02)27769043        	Y	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商潤霖	統一超商	7-11	潤霖	宜蘭縣羅東鎮公正路136號1樓	132529              	121.77003753671998	24.6787186453005	(03)9542776         	(03)9549811         	Y	N	Y	Y	Y	N	N	Y	N	N	N	Y	N	N	N	Y	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商熱天	統一超商	7-11	熱天	台中市北屯區天津路四段68號1樓	992808              	120.687012	24.169254	(04)22373652        	(04)22366741        	Y	N	Y	Y	Y	Y	N	N	Y	N	N	N	N	N	N	N	Y	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商熱陽	統一超商	7-11	熱陽	台中市北屯區熱河路二段217號	111485              	120.68783499999999	24.173866	(04)22425271        	(04)22414349        	Y	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商磐石	統一超商	7-11	磐石	新竹市北區西大路695號	116664              	120.956161969705	24.8113811171526	(03)5252699         	(03)5263678         	N	N	N	Y	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商稻江	統一超商	7-11	稻江	台北市中山區新生北路3段35號	865926              	121.528054	25.06497	(02)25850268        	(02)25855297        	Y	N	Y	Y	Y	N	Y	N	N	N	Y	N	N	Y	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商稻香	統一超商	7-11	稻香	花蓮縣吉安鄉稻香村吉興路二段46號	923019              	121.57225199999999	23.962911	(03)8549982         	(03)8514760         	Y	N	Y	Y	Y	N	N	Y	N	N	N	Y	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商稻埕	統一超商	7-11	稻埕	台北市大同區南京西路436號1F	128494              	121.50879099999999	25.053290999999998	(02)25525790        	(02)25527352        	Y	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商稻豐	統一超商	7-11	稻豐	南投縣草屯鎮新豐路351號	966832              	120.679311	23.995981999999998	(049)2305977        	(049)2307774        	Y	Y	Y	Y	Y	Y	N	Y	N	N	N	N	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商箱根	統一超商	7-11	箱根	桃園市桃園區南平路416號418號1樓	149240              	121.29603999999999	25.017328	(03)3461928         	(03)3461733         	Y	N	Y	Y	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商締寶	統一超商	7-11	締寶	彰化縣彰化市金馬路一段358號1樓	132367              	120.556427210058	24.0981551247788	(04)7286690         	(04)7282316         	Y	N	Y	Y	Y	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商緯中	統一超商	7-11	緯中	新北市板橋區中正路21號23號	921998              	121.45604499999999	25.012542	(02)29657833        	(02)29604987        	Y	N	Y	Y	Y	N	Y	N	Y	N	N	N	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商緯華	統一超商	7-11	緯華	桃園市龜山區文化二路34巷6號及14弄18號1樓	131445              	121.364609	25.059286	(03)3184914         	(03)3185096         	Y	N	Y	Y	Y	N	N	Y	Y	N	Y	Y	N	Y	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商線西	統一超商	7-11	線西	彰化縣線西鄉寓埔村沿海路一段892號	993465              	120.46351299999999	24.134349	(04)7589134         	(04)7586309         	Y	Y	Y	Y	Y	Y	Y	Y	Y	N	N	Y	N	N	N	N	N	N	Y	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商蔗園	統一超商	7-11	蔗園	台中市大肚區遊園路1段143號	163693              	120.57795999999999	24.167025	(04)26914816        	(04)26912140        	Y	Y	Y	Y	Y	Y	N	Y	Y	N	N	Y	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商蓮山	統一超商	7-11	蓮山	高雄市阿蓮區民生路92號	914244              	120.327586	22.882564	(07)6321745         	(07)6320194         	Y	N	N	Y	Y	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商蓮吉	統一超商	7-11	蓮吉	花蓮縣吉安鄉中山路3段423號	866310              	121.567341	23.979644999999998	(03)8527701         	(03)8527723         	Y	N	Y	Y	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商蓮安	統一超商	7-11	蓮安	花蓮縣吉安鄉中華路2段5號	173748              	121.587831	23.974007	(03)8528220         	(03)8528225         	N	N	N	Y	Y	N	N	N	N	N	N	N	Y	N	N	Y	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商蓮成	統一超商	7-11	蓮成	花蓮縣花蓮市中華路283之1號	987747              	121.599922390089	23.9751491932007	(03)8358316         	(03)8359759         	Y	N	N	Y	Y	N	N	N	N	N	N	Y	Y	N	N	Y	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
統一超商蓮昌	統一超商	7-11	蓮昌	花蓮縣花蓮市建國路2段298號	151014              	121.577483	23.992193999999998	(03)8465730         	(03)8465780         	Y	N	N	Y	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	N		http://emap.pcsc.com.tw/emap.aspx	2016-09-19T14:36:53+0800
